Name,Profession,Month,Net Worth,Net Worth Label
andre army,"Carpenter, Electrician, Plumber",52,14680.76421537724,"$14,680.76"
andre army,"Carpenter, Electrician, Plumber",53,15631.519876097937,"$15,631.52"
andre army,"Carpenter, Electrician, Plumber",54,16585.9780346215,"$16,585.98"
andre army,"Carpenter, Electrician, Plumber",55,17544.15331008681,"$17,544.15"
andre army,"Carpenter, Electrician, Plumber",56,18506.06031593728,"$18,506.06"
andre army,"Carpenter, Electrician, Plumber",57,19471.71377014215,"$19,471.71"
andre army,"Carpenter, Electrician, Plumber",58,20441.1284354186,"$20,441.13"
andre army,"Carpenter, Electrician, Plumber",59,21414.319119454816,"$21,414.32"
andre army,"Carpenter, Electrician, Plumber",60,22391.30071513394,"$22,391.30"
andre army,"Carpenter, Electrician, Plumber",61,23372.08814075894,"$23,372.09"
andre army,"Carpenter, Electrician, Plumber",62,24356.696410278415,"$24,356.70"
andre army,"Carpenter, Electrician, Plumber",63,25345.14057351327,"$25,345.14"
andre army,"Carpenter, Electrician, Plumber",64,26337.435746384373,"$26,337.44"
andre army,"Carpenter, Electrician, Plumber",65,27333.597101141106,"$27,333.60"
andre army,"Carpenter, Electrician, Plumber",66,28333.639876590853,"$28,333.64"
andre army,"Carpenter, Electrician, Plumber",67,29337.57936832942,"$29,337.58"
andre army,"Carpenter, Electrician, Plumber",68,30345.430938972415,"$30,345.43"
andre army,"Carpenter, Electrician, Plumber",69,31357.210008387527,"$31,357.21"
andre army,"Carpenter, Electrician, Plumber",70,32372.932043927798,"$32,372.93"
andre army,"Carpenter, Electrician, Plumber",71,33392.61260066582,"$33,392.61"
andre army,"Carpenter, Electrician, Plumber",72,34416.267281628905,"$34,416.27"
andre army,"Carpenter, Electrician, Plumber",73,35443.91173803517,"$35,443.91"
andre army,"Carpenter, Electrician, Plumber",74,36475.56171953061,"$36,475.56"
andre army,"Carpenter, Electrician, Plumber",75,37511.232994427206,"$37,511.23"
andre army,"Carpenter, Electrician, Plumber",76,38550.94142994187,"$38,550.94"
andre army,"Carpenter, Electrician, Plumber",77,39594.70294243643,"$39,594.70"
andre army,"Carpenter, Electrician, Plumber",78,40642.53350765866,"$40,642.53"
andre army,"Carpenter, Electrician, Plumber",79,41694.449160984164,"$41,694.45"
andre army,"Carpenter, Electrician, Plumber",80,42750.4660176593,"$42,750.47"
andre army,"Carpenter, Electrician, Plumber",81,43810.600253045166,"$43,810.60"
andre army,"Carpenter, Electrician, Plumber",82,44874.86809286246,"$44,874.87"
andre army,"Carpenter, Electrician, Plumber",83,45943.28584343739,"$45,943.29"
andre army,"Carpenter, Electrician, Plumber",84,47015.86987194863,"$47,015.87"
andre army,"Carpenter, Electrician, Plumber",85,48092.63659667519,"$48,092.64"
andre army,"Carpenter, Electrician, Plumber",86,49173.60251724541,"$49,173.60"
andre army,"Carpenter, Electrician, Plumber",87,50258.78420488684,"$50,258.78"
andre army,"Carpenter, Electrician, Plumber",88,51348.198272677226,"$51,348.20"
andre army,"Carpenter, Electrician, Plumber",89,52441.861415796535,"$52,441.86"
andre army,"Carpenter, Electrician, Plumber",90,53539.79039177988,"$53,539.79"
andre army,"Carpenter, Electrician, Plumber",91,54642.002030771655,"$54,642.00"
andre army,"Carpenter, Electrician, Plumber",92,55748.513235780556,"$55,748.51"
andre army,"Carpenter, Electrician, Plumber",93,56859.34094293573,"$56,859.34"
andre army,"Carpenter, Electrician, Plumber",94,57974.50220174388,"$57,974.50"
andre army,"Carpenter, Electrician, Plumber",95,59094.01408534756,"$59,094.01"
andre army,"Carpenter, Electrician, Plumber",96,60217.89378078435,"$60,217.89"
andre army,"Carpenter, Electrician, Plumber",97,61346.15849924725,"$61,346.16"
andre army,"Carpenter, Electrician, Plumber",98,62478.82555634598,"$62,478.83"
andre army,"Carpenter, Electrician, Plumber",99,63615.91231236949,"$63,615.91"
andre army,"Carpenter, Electrician, Plumber",100,64757.43620254939,"$64,757.44"
andre army,"Carpenter, Electrician, Plumber",101,65903.41473732465,"$65,903.41"
andre army,"Carpenter, Electrician, Plumber",102,67053.86550260716,"$67,053.87"
andre army,"Carpenter, Electrician, Plumber",103,68208.80613004853,"$68,208.81"
andre army,"Carpenter, Electrician, Plumber",104,69368.25434730788,"$69,368.25"
andre army,"Carpenter, Electrician, Plumber",105,70532.22793832081,"$70,532.23"
andre army,"Carpenter, Electrician, Plumber",106,71700.74475356936,"$71,700.74"
andre army,"Carpenter, Electrician, Plumber",107,72873.82274035322,"$72,873.82"
andre army,"Carpenter, Electrician, Plumber",108,74051.47988306185,"$74,051.48"
andre army,"Carpenter, Electrician, Plumber",109,75233.7342634479,"$75,233.73"
andre army,"Carpenter, Electrician, Plumber",110,76420.60402090156,"$76,420.60"
andre army,"Carpenter, Electrician, Plumber",111,77612.10738272623,"$77,612.11"
andre army,"Carpenter, Electrician, Plumber",112,78808.26262441513,"$78,808.26"
andre army,"Carpenter, Electrician, Plumber",113,80009.08810992917,"$80,009.09"
andre army,"Carpenter, Electrician, Plumber",114,81214.6022819758,"$81,214.60"
andre army,"Carpenter, Electrician, Plumber",115,82424.82363228925,"$82,424.82"
andre army,"Carpenter, Electrician, Plumber",116,83639.77077191156,"$83,639.77"
andre army,"Carpenter, Electrician, Plumber",117,84859.46233147512,"$84,859.46"
andre army,"Carpenter, Electrician, Plumber",118,86083.91704148611,"$86,083.92"
andre army,"Carpenter, Electrician, Plumber",119,87313.15372260916,"$87,313.15"
andre army,"Carpenter, Electrician, Plumber",120,88547.19125595322,"$88,547.19"
andre army,"Carpenter, Electrician, Plumber",121,89786.04857335858,"$89,786.05"
andre army,"Carpenter, Electrician, Plumber",122,91029.74472768493,"$91,029.74"
andre army,"Carpenter, Electrician, Plumber",123,92278.29880310084,"$92,278.30"
andre army,"Carpenter, Electrician, Plumber",124,93531.7300053742,"$93,531.73"
andre army,"Carpenter, Electrician, Plumber",125,94790.05758216392,"$94,790.06"
andre army,"Carpenter, Electrician, Plumber",126,96053.30086331289,"$96,053.30"
andre army,"Carpenter, Electrician, Plumber",127,97321.479271142,"$97,321.48"
andre army,"Carpenter, Electrician, Plumber",128,98594.61229074543,"$98,594.61"
andre army,"Carpenter, Electrician, Plumber",129,99872.71949028717,"$99,872.72"
andre army,"Carpenter, Electrician, Plumber",130,101155.8205112987,"$101,155.82"
andre army,"Carpenter, Electrician, Plumber",131,102443.93507897791,"$102,443.94"
andre army,"Carpenter, Electrician, Plumber",132,103737.08299548918,"$103,737.08"
andre army,"Carpenter, Electrician, Plumber",133,105035.28414026479,"$105,035.28"
andre army,"Carpenter, Electrician, Plumber",134,106338.55847530745,"$106,338.56"
andre army,"Carpenter, Electrician, Plumber",135,107646.92603749417,"$107,646.93"
andre army,"Carpenter, Electrician, Plumber",136,108960.4069468812,"$108,960.41"
andre army,"Carpenter, Electrician, Plumber",137,110279.02140301041,"$110,279.02"
andre army,"Carpenter, Electrician, Plumber",138,111602.78968521683,"$111,602.79"
andre army,"Carpenter, Electrician, Plumber",139,112931.7321539374,"$112,931.73"
andre army,"Carpenter, Electrician, Plumber",140,114265.869250021,"$114,265.87"
andre army,"Carpenter, Electrician, Plumber",141,115605.22149703983,"$115,605.22"
andre army,"Carpenter, Electrician, Plumber",142,116949.80950060196,"$116,949.81"
andre army,"Carpenter, Electrician, Plumber",143,118299.65394566512,"$118,299.65"
andre army,"Carpenter, Electrician, Plumber",144,119654.77560185196,"$119,654.78"
andre army,"Carpenter, Electrician, Plumber",145,121015.19532176635,"$121,015.20"
andre army,"Carpenter, Electrician, Plumber",146,122380.93404031116,"$122,380.93"
andre army,"Carpenter, Electrician, Plumber",147,123752.0127750072,"$123,752.01"
andre army,"Carpenter, Electrician, Plumber",148,125128.45262731356,"$125,128.45"
andre army,"Carpenter, Electrician, Plumber",149,126510.27478594924,"$126,510.27"
andre army,"Carpenter, Electrician, Plumber",150,127897.50051821598,"$127,897.50"
andre army,"Carpenter, Electrician, Plumber",151,129290.15118232257,"$129,290.15"
andre army,"Carpenter, Electrician, Plumber",152,130688.24821671036,"$130,688.25"
andre army,"Carpenter, Electrician, Plumber",153,132091.81314738013,"$132,091.81"
andre army,"Carpenter, Electrician, Plumber",154,133500.86758622038,"$133,500.87"
andre army,"Carpenter, Electrician, Plumber",155,134915.4332313367,"$134,915.43"
andre army,"Carpenter, Electrician, Plumber",156,136335.5318653829,"$136,335.53"
andre army,"Carpenter, Electrician, Plumber",157,137761.18536089303,"$137,761.19"
andre army,"Carpenter, Electrician, Plumber",158,139192.41567461507,"$139,192.42"
andre army,"Carpenter, Electrician, Plumber",159,140629.2448528459,"$140,629.24"
andre army,"Carpenter, Electrician, Plumber",160,142071.6950287676,"$142,071.70"
andre army,"Carpenter, Electrician, Plumber",161,143519.78842378507,"$143,519.79"
andre army,"Carpenter, Electrician, Plumber",162,144973.54734886513,"$144,973.55"
andre army,"Carpenter, Electrician, Plumber",163,146432.99420187707,"$146,432.99"
andre army,"Carpenter, Electrician, Plumber",164,147898.15147093422,"$147,898.15"
andre army,"Carpenter, Electrician, Plumber",165,149369.0417357375,"$149,369.04"
andre army,"Carpenter, Electrician, Plumber",166,150845.6876619197,"$150,845.69"
andre army,"Carpenter, Electrician, Plumber",167,152328.11200939186,"$152,328.11"
andre army,"Carpenter, Electrician, Plumber",168,153816.33762669034,"$153,816.34"
andre army,"Carpenter, Electrician, Plumber",169,155310.38745332597,"$155,310.39"
andre army,"Carpenter, Electrician, Plumber",170,156810.2845211341,"$156,810.28"
andre army,"Carpenter, Electrician, Plumber",171,158316.0519536265,"$158,316.05"
andre army,"Carpenter, Electrician, Plumber",172,159827.71296634426,"$159,827.71"
andre army,"Carpenter, Electrician, Plumber",173,161345.29086621263,"$161,345.29"
andre army,"Carpenter, Electrician, Plumber",174,162868.8090548967,"$162,868.81"
andre army,"Carpenter, Electrician, Plumber",175,164398.29102715923,"$164,398.29"
andre army,"Carpenter, Electrician, Plumber",176,165933.76036891926,"$165,933.76"
andre army,"Carpenter, Electrician, Plumber",177,167475.2407636127,"$167,475.24"
andre army,"Carpenter, Electrician, Plumber",178,169022.75598695406,"$169,022.76"
andre army,"Carpenter, Electrician, Plumber",179,170576.32990999983,"$170,576.33"
andre army,"Carpenter, Electrician, Plumber",180,172135.98649901323,"$172,135.99"
andre army,"Carpenter, Electrician, Plumber",181,173487.28981563065,"$173,487.29"
andre army,"Carpenter, Electrician, Plumber",182,174844.0985092292,"$174,844.10"
andre army,"Carpenter, Electrician, Plumber",183,176206.4350093962,"$176,206.44"
andre army,"Carpenter, Electrician, Plumber",184,177574.32183709988,"$177,574.32"
andre army,"Carpenter, Electrician, Plumber",185,178947.78160506164,"$178,947.78"
andre army,"Carpenter, Electrician, Plumber",186,180326.83701812994,"$180,326.84"
andre army,"Carpenter, Electrician, Plumber",187,181711.51087365558,"$181,711.51"
andre army,"Carpenter, Electrician, Plumber",188,183101.82606186863,"$183,101.83"
andre army,"Carpenter, Electrician, Plumber",189,184497.80556625675,"$184,497.81"
andre army,"Carpenter, Electrician, Plumber",190,185899.47246394516,"$185,899.47"
andre army,"Carpenter, Electrician, Plumber",191,187306.8499260782,"$187,306.85"
andre army,"Carpenter, Electrician, Plumber",192,188719.96121820228,"$188,719.96"
andre army,"Carpenter, Electrician, Plumber",193,190138.82970065056,"$190,138.83"
andre army,"Carpenter, Electrician, Plumber",194,191563.47882892904,"$191,563.48"
andre army,"Carpenter, Electrician, Plumber",195,192993.9321541044,"$192,993.93"
andre army,"Carpenter, Electrician, Plumber",196,194430.21332319325,"$194,430.21"
andre army,"Carpenter, Electrician, Plumber",197,195872.3460795531,"$195,872.35"
andre army,"Carpenter, Electrician, Plumber",198,197320.3542632748,"$197,320.35"
andre army,"Carpenter, Electrician, Plumber",199,198774.26181157675,"$198,774.26"
andre army,"Carpenter, Electrician, Plumber",200,200234.09275920043,"$200,234.09"
andre army,"Carpenter, Electrician, Plumber",201,201699.87123880794,"$201,699.87"
andre army,"Carpenter, Electrician, Plumber",202,203171.62148138077,"$203,171.62"
andre army,"Carpenter, Electrician, Plumber",203,204649.36781662048,"$204,649.37"
andre army,"Carpenter, Electrician, Plumber",204,206133.13467335078,"$206,133.13"
andre army,"Carpenter, Electrician, Plumber",205,207622.94657992147,"$207,622.95"
andre army,"Carpenter, Electrician, Plumber",206,209118.82816461386,"$209,118.83"
andre army,"Carpenter, Electrician, Plumber",207,210620.804156048,"$210,620.80"
andre army,"Carpenter, Electrician, Plumber",208,212128.89938359128,"$212,128.90"
andre army,"Carpenter, Electrician, Plumber",209,213643.1387777691,"$213,643.14"
andre army,"Carpenter, Electrician, Plumber",210,215163.5473706769,"$215,163.55"
andre army,"Carpenter, Electrician, Plumber",211,216690.15029639393,"$216,690.15"
andre army,"Carpenter, Electrician, Plumber",212,218222.9727913988,"$218,222.97"
andre army,"Carpenter, Electrician, Plumber",213,219762.04019498668,"$219,762.04"
andre army,"Carpenter, Electrician, Plumber",214,221307.37794968815,"$221,307.38"
andre army,"Carpenter, Electrician, Plumber",215,222859.01160168982,"$222,859.01"
andre army,"Carpenter, Electrician, Plumber",216,224416.96680125664,"$224,416.97"
andre army,"Carpenter, Electrician, Plumber",217,225981.26930315586,"$225,981.27"
andre army,"Carpenter, Electrician, Plumber",218,227551.94496708288,"$227,551.94"
andre army,"Carpenter, Electrician, Plumber",219,229129.01975808872,"$229,129.02"
andre army,"Carpenter, Electrician, Plumber",220,230712.51974700918,"$230,712.52"
andre army,"Carpenter, Electrician, Plumber",221,232302.47111089592,"$232,302.47"
andre army,"Carpenter, Electrician, Plumber",222,233898.9001334491,"$233,898.90"
andre army,"Carpenter, Electrician, Plumber",223,235501.83320545196,"$235,501.83"
andre army,"Carpenter, Electrician, Plumber",224,237111.29682520707,"$237,111.30"
andre army,"Carpenter, Electrician, Plumber",225,238727.31759897436,"$238,727.32"
andre army,"Carpenter, Electrician, Plumber",226,240349.9222414109,"$240,349.92"
andre army,"Carpenter, Electrician, Plumber",227,241979.13757601267,"$241,979.14"
andre army,"Carpenter, Electrician, Plumber",228,243614.99053555782,"$243,614.99"
andre army,"Carpenter, Electrician, Plumber",229,245257.508162552,"$245,257.51"
andre army,"Carpenter, Electrician, Plumber",230,246906.71760967537,"$246,906.72"
andre army,"Carpenter, Electrician, Plumber",231,248562.6461402315,"$248,562.65"
andre army,"Carpenter, Electrician, Plumber",232,250225.32112859798,"$250,225.32"
andre army,"Carpenter, Electrician, Plumber",233,251894.77006067903,"$251,894.77"
andre army,"Carpenter, Electrician, Plumber",234,253571.02053435988,"$253,571.02"
andre army,"Carpenter, Electrician, Plumber",235,255254.1002599629,"$255,254.10"
andre army,"Carpenter, Electrician, Plumber",236,256944.03706070577,"$256,944.04"
andre army,"Carpenter, Electrician, Plumber",237,258640.85887316143,"$258,640.86"
andre army,"Carpenter, Electrician, Plumber",238,260344.5937477198,"$260,344.59"
andre army,"Carpenter, Electrician, Plumber",239,262055.26984905166,"$262,055.27"
andre army,"Carpenter, Electrician, Plumber",240,263772.91545657406,"$263,772.92"
andre army,"Carpenter, Electrician, Plumber",241,265497.55896491796,"$265,497.56"
andre army,"Carpenter, Electrician, Plumber",242,267229.22888439754,"$267,229.23"
andre army,"Carpenter, Electrician, Plumber",243,268967.9538414815,"$268,967.95"
andre army,"Carpenter, Electrician, Plumber",244,270713.7625792663,"$270,713.76"
andre army,"Carpenter, Electrician, Plumber",245,272466.6839579514,"$272,466.68"
andre army,"Carpenter, Electrician, Plumber",246,274226.7469553163,"$274,226.75"
andre army,"Carpenter, Electrician, Plumber",247,275993.9806671995,"$275,993.98"
andre army,"Carpenter, Electrician, Plumber",248,277768.4143079795,"$277,768.41"
andre army,"Carpenter, Electrician, Plumber",249,279550.07721105794,"$279,550.08"
andre army,"Carpenter, Electrician, Plumber",250,281338.99882934423,"$281,339.00"
andre army,"Carpenter, Electrician, Plumber",251,283135.20873574266,"$283,135.21"
andre army,"Carpenter, Electrician, Plumber",252,284938.7366236412,"$284,938.74"
andre army,"Carpenter, Electrician, Plumber",253,286749.6123074023,"$286,749.61"
andre army,"Carpenter, Electrician, Plumber",254,288567.86572285584,"$288,567.87"
andre army,"Carpenter, Electrician, Plumber",255,290393.526927794,"$290,393.53"
andre army,"Carpenter, Electrician, Plumber",256,292226.62610246806,"$292,226.63"
andre army,"Carpenter, Electrician, Plumber",257,294067.19355008745,"$294,067.19"
andre army,"Carpenter, Electrician, Plumber",258,295915.2596973206,"$295,915.26"
andre army,"Carpenter, Electrician, Plumber",259,297770.8550947979,"$297,770.86"
andre army,"Carpenter, Electrician, Plumber",260,299634.0104176169,"$299,634.01"
andre army,"Carpenter, Electrician, Plumber",261,301504.7564658493,"$301,504.76"
andre army,"Carpenter, Electrician, Plumber",262,303383.1241650499,"$303,383.12"
andre army,"Carpenter, Electrician, Plumber",263,305269.1445667683,"$305,269.14"
andre army,"Carpenter, Electrician, Plumber",264,307162.84884906176,"$307,162.85"
andre army,"Carpenter, Electrician, Plumber",265,309064.2683170109,"$309,064.27"
andre army,"Carpenter, Electrician, Plumber",266,310973.43440323713,"$310,973.43"
andre army,"Carpenter, Electrician, Plumber",267,312890.37866842217,"$312,890.38"
andre army,"Carpenter, Electrician, Plumber",268,314815.13280182995,"$314,815.13"
andre army,"Carpenter, Electrician, Plumber",269,316747.7286218303,"$316,747.73"
